test,nthreads,serial,parallel,speedup,total_serial,total_parallel,total_speedup
5,0,10.380240,0.009593,1082.0640,0,0,0
5,0,10.381476,0.009593,1082.1928,0,0,0
5,0,10.380576,0.009592,1082.2118,0,0,0
5,0,10.382631,0.009590,1082.6518,0,0,0
5,0,10.386892,0.009592,1082.8703,0,0,0
5,0,10.388570,0.009593,1082.9323,0,0,0
5,0,10.389920,0.009591,1083.2989,0,0,0
5,0,10.390874,0.009591,1083.3983,0,0,0
5,0,10.405986,0.009593,1084.7478,0,0,0
5,0,10.407317,0.009590,1085.2259,0,0,0
5,0,10.444183,0.009593,1088.7295,0,0,0
5,0,10.547327,0.009590,1099.8255,0,0,0
5,0,10.551701,0.009593,1099.9375,0,0,0
