test,nthreads,serial,parallel,speedup,total_serial,total_parallel,total_speedup
1,128,0.19995,0.003685,54.260515603799185,0.20491576194763184,0.0666053295135498,3.0765670471751805
1,128,0.198091,0.003647,54.316150260488065,0.20307540893554688,0.05527949333190918,3.673611979694556
1,128,0.199898,0.003675,54.394013605442176,0.2051386833190918,0.06618094444274902,3.099663884315682
1,128,0.199092,0.003652,54.51588170865279,0.20439887046813965,0.05588841438293457,3.6572673017281465
1,128,0.200826,0.003672,54.69117647058824,0.2061622142791748,0.05811333656311035,3.5475886684855076
1,128,0.200391,0.003651,54.88660640920296,0.20572519302368164,0.06685757637023926,3.0770662682181436
1,128,0.20193,0.003673,54.976858154097464,0.20714879035949707,0.053698062896728516,3.857658529654658
1,128,0.202437,0.003675,55.08489795918368,0.20761632919311523,0.06930708885192871,2.9956001995218355
1,128,0.203714,0.003674,55.44746869896571,0.20891189575195312,0.06383442878723145,3.272715049245353
1,128,0.204284,0.003672,55.63289760348584,0.20938706398010254,0.058966875076293945,3.5509269180228444
1,128,0.205508,0.003689,55.70832203849282,0.2108020782470703,0.05799150466918945,3.6350510208276803
1,128,0.203851,0.003654,55.78845101258894,0.20875787734985352,0.06578731536865234,3.1732238377571287
1,128,0.216125,0.003673,58.84154641982031,0.22077345848083496,0.0567631721496582,3.889378449441789
2,128,0.449593,0.009704,46.33068837592745,0.45986461639404297,0.08275485038757324,5.556950610632701
2,128,0.440125,0.009264,47.509175302245254,0.4495823383331299,0.07897520065307617,5.692702704334543
2,128,0.47641,0.009745,48.887634684453566,0.4855966567993164,0.07070517539978027,6.867908240855951
2,128,0.465262,0.009481,49.07309355553212,0.47450947761535645,0.07054805755615234,6.726045961473471
2,128,0.445641,0.008858,50.309437796342294,0.4547107219696045,0.07838940620422363,5.800665472385025
2,128,0.444126,0.008739,50.82114658427738,0.4529695510864258,0.07933497428894043,5.709582124986852
2,128,0.452286,0.008885,50.90444569499156,0.461245059967041,0.08197355270385742,5.626754541594197
2,128,0.449115,0.00882,50.92006802721088,0.4583604335784912,0.07782196998596191,5.8898590418769095
2,128,0.445708,0.008662,51.45555299007158,0.4543483257293701,0.07884407043457031,5.76261884026417
2,128,0.44213,0.008507,51.972493240860466,0.4511744976043701,0.0789337158203125,5.715865431084477
2,128,0.46483,0.008936,52.01768128916742,0.4736013412475586,0.07852053642272949,6.031560185705307
2,128,0.445654,0.008534,52.22099835950316,0.45470309257507324,0.0783548355102539,5.803127396209881
2,128,0.447833,0.008574,52.23151387916958,0.4566354751586914,0.08072590827941895,5.656616133424299
2,128,0.439153,0.008403,52.26145424253242,0.4482078552246094,0.07550930976867676,5.935795951488591
2,128,0.452785,0.00866,52.28464203233257,0.4620342254638672,0.07947182655334473,5.813811579550534
2,128,0.434238,0.00829,52.38094089264173,0.4429018497467041,0.07677865028381348,5.768554775442269
2,128,0.436953,0.008297,52.66397493069784,0.44547486305236816,0.07600879669189453,5.8608329882937475
2,128,0.444919,0.008437,52.73426573426573,0.45371413230895996,0.07793188095092773,5.82193226665035
2,128,0.450564,0.008525,52.85208211143696,0.45951008796691895,0.07959675788879395,5.772974932080886
2,128,0.445855,0.008395,53.109589041095894,0.4546060562133789,0.07787656784057617,5.837520435466786
2,128,0.446515,0.008406,53.118605757792054,0.4552273750305176,0.07900667190551758,5.761885218692853
2,128,0.447239,0.008403,53.22372962037367,0.45642852783203125,0.06875300407409668,6.638670323992357
2,128,0.442152,0.008268,53.477503628447025,0.45085668563842773,0.07566142082214355,5.958871519188774
2,128,0.444125,0.008303,53.48970251716247,0.45333147048950195,0.08039402961730957,5.63886985945901
2,128,0.444244,0.008304,53.497591522158,0.45319247245788574,0.07760906219482422,5.839427247815776
2,128,0.446117,0.008325,53.58762762762762,0.4553253650665283,0.07901954650878906,5.76218651186367
2,128,0.445621,0.008308,53.637578237843044,0.4548220634460449,0.0804750919342041,5.651712256730374
2,128,0.477175,0.008868,53.80863779882725,0.4859793186187744,0.07922577857971191,6.134105935353013
2,128,0.452462,0.008403,53.84529334761394,0.4612894058227539,0.06880307197570801,6.704488514489866
2,128,0.447468,0.008292,53.96382054992763,0.45615148544311523,0.06820845603942871,6.6876090140411835
2,128,0.445433,0.008251,53.985335110895655,0.4542570114135742,0.07944393157958984,5.717957336470476
2,128,0.445715,0.008249,54.03261001333495,0.4542839527130127,0.08014249801635742,5.668452618238721
2,128,0.44733,0.00827,54.0906892382104,0.4559361934661865,0.07530832290649414,6.054260350908296
2,128,0.444094,0.00821,54.091839220462845,0.4527926445007324,0.0673990249633789,6.7180889448587155
2,128,0.455102,0.008403,54.15946685707485,0.46370530128479004,0.0689239501953125,6.727781851892849
2,128,0.445702,0.008217,54.2414506510892,0.45459723472595215,0.07803702354431152,5.82540458463052
2,128,0.450042,0.008274,54.39231327048586,0.4592409133911133,0.06954765319824219,6.6032553547431645
2,128,0.452567,0.008291,54.585333494150284,0.4611992835998535,0.0680243968963623,6.779909924118956
2,128,0.458832,0.008402,54.60985479647703,0.4676389694213867,0.06870865821838379,6.80611412807745
2,128,0.448951,0.008216,54.64350048685492,0.4576685428619385,0.0687556266784668,6.656452205754867
2,128,0.452903,0.008251,54.89067991758575,0.4622206687927246,0.07963109016418457,5.804525190346021
2,128,0.457401,0.008311,55.035615449404396,0.46615076065063477,0.07075858116149902,6.5879042937095456
2,128,0.453828,0.008212,55.26400389673648,0.46231865882873535,0.07574105262756348,6.103937597778904
2,128,0.466154,0.008403,55.474711412590736,0.4750099182128906,0.0682823657989502,6.956553315851772
2,128,0.459538,0.008273,55.54671824005801,0.4688706398010254,0.06821203231811523,6.873723357404002
2,128,0.473441,0.008269,57.254928044503565,0.48247480392456055,0.06805253028869629,7.089740849866693
2,128,0.484411,0.008271,58.56740418329101,0.49532556533813477,0.06828069686889648,7.254254687663676
2,128,0.500921,0.008406,59.59088746133713,0.5098171234130859,0.06713676452636719,7.593710048580926
2,128,0.490213,0.008215,59.67291539866099,0.49922752380371094,0.06797289848327637,7.344508398836895
2,128,0.547169,0.008256,66.27531492248063,0.5587880611419678,0.07214212417602539,7.745655780505377
3,128,1.767894,0.037935,46.60324238829577,1.803292989730835,0.1593613624572754,11.315747819452133
3,128,1.782412,0.036182,49.26239566635344,1.8150978088378906,0.1503148078918457,12.07530937433581
3,128,1.74959,0.034537,50.65842429857834,1.78121018409729,0.151153564453125,11.784109693620028
3,128,1.753302,0.034574,50.71157517209463,1.7850627899169922,0.15011215209960938,11.891527534243094
3,128,1.755191,0.034555,50.794125307480826,1.7889764308929443,0.15422701835632324,11.599630531400965
3,128,1.810245,0.035484,51.0158099425093,1.8417541980743408,0.1444406509399414,12.75094086110249
3,128,1.752672,0.034159,51.30923036388653,1.7843694686889648,0.15527033805847168,11.492017670606264
3,128,1.752171,0.034077,51.417994541773034,1.7858309745788574,0.15607523918151855,11.442115891950683
3,128,1.751166,0.034021,51.473090150201344,1.7833154201507568,0.15617704391479492,11.418550226393549
3,128,1.752545,0.034018,51.51816685284261,1.7845008373260498,0.1523609161376953,11.712326773575693
3,128,1.747037,0.0338,51.68748520710059,1.7787694931030273,0.15075135231018066,11.799360110833991
3,128,1.754034,0.033929,51.6971911933744,1.7858922481536865,0.15532803535461426,11.497552544693496
3,128,1.765115,0.034115,51.740143631833504,1.7967796325683594,0.15517020225524902,11.579411552307741
3,128,1.751486,0.033781,51.848257896450676,1.7829103469848633,0.15242505073547363,11.696964103879608
3,128,1.750955,0.033751,51.87861100411839,1.7847177982330322,0.15261459350585938,11.69428006348889
3,128,1.752387,0.033763,51.90258567070461,1.7840971946716309,0.1533048152923584,11.637580928356924
3,128,1.754863,0.033798,51.92209598201077,1.7866148948669434,0.15204286575317383,11.750731519144946
3,128,1.816418,0.034859,52.10757623569236,1.8487837314605713,0.15669941902160645,11.798280702021316
3,128,1.776253,0.034027,52.201281335410116,1.8083069324493408,0.15271592140197754,11.840984986035155
3,128,1.769052,0.033882,52.212148043208785,1.8006112575531006,0.13876652717590332,12.975832819326872
3,128,1.764221,0.033779,52.228337132537966,1.796288013458252,0.1560206413269043,11.51314337757756
3,128,1.872069,0.03582,52.263232830820776,1.9031946659088135,0.15026164054870605,12.665871735187856
3,128,1.778202,0.034008,52.2877558221595,1.8114333152770996,0.1505417823791504,12.03276118197454
3,128,1.781359,0.034057,52.305223595736564,1.8135173320770264,0.15549564361572266,11.662817619243295
3,128,1.740264,0.033181,52.4476055573973,1.771430253982544,0.15022659301757812,11.791722213757904
3,128,1.780746,0.033929,52.48448230127619,1.8132543563842773,0.15462446212768555,11.7268272525141
3,128,1.765008,0.033627,52.487822285663306,1.7981479167938232,0.14815545082092285,12.136900173637653
3,128,1.796961,0.034131,52.64894084556561,1.8292250633239746,0.15637683868408203,11.697544717727919
3,128,1.781311,0.033774,52.742079706282944,1.8132309913635254,0.15157246589660645,11.962799316073685
3,128,1.751598,0.033137,52.85928116606814,1.7830984592437744,0.14785289764404297,12.059949366272132
3,128,1.771927,0.033176,53.409904750421994,1.804574728012085,0.14867854118347168,12.137425573642204
3,128,1.776585,0.03318,53.54385171790235,1.8102850914001465,0.1441175937652588,12.561166503714807
3,128,1.800934,0.033623,53.562561341938554,1.8345892429351807,0.14196252822875977,12.923052764874024
3,128,1.772928,0.033092,53.575728272694306,1.8057293891906738,0.1526637077331543,11.828151012465682
3,128,1.869982,0.034647,53.97240742344215,1.9018301963806152,0.1438581943511963,13.220172858125409
3,128,1.820993,0.033644,54.12534181429081,1.8523297309875488,0.14180922508239746,13.062124342836391
3,128,1.798238,0.0331,54.32743202416919,1.8301584720611572,0.14948272705078125,12.243277254631757
3,128,1.840559,0.033625,54.73781412639405,1.8728995323181152,0.14023733139038086,13.355213720549882
3,128,1.846341,0.0337,54.78756676557863,1.877702236175537,0.14309072494506836,13.122459452884701
3,128,1.8487,0.033629,54.97338606559815,1.881500005722046,0.14055967330932617,13.385773895343906
3,128,1.821642,0.03309,55.05113327289211,1.8605289459228516,0.14106178283691406,13.189461443811945
3,128,1.835501,0.033165,55.34451982511684,1.8675339221954346,0.14881110191345215,12.549694869416287
3,128,1.849725,0.033179,55.74987190692908,1.881983757019043,0.14509105682373047,12.971052787253761
3,128,1.846351,0.033099,55.782682256261516,1.8789527416229248,0.14083433151245117,13.341581711252037
3,128,1.862132,0.033098,56.2611638165448,1.8946137428283691,0.14188718795776367,13.352958572921672
3,128,1.884414,0.033094,56.941258234120994,1.9188544750213623,0.14354586601257324,13.367535606029149
3,128,2.009701,0.035285,56.95624202919088,2.0467586517333984,0.16558289527893066,12.360930446865034
3,128,1.95632,0.033099,59.10510891567721,1.9904937744140625,0.14189553260803223,14.027881905997281
3,128,1.992992,0.032866,60.639931844459326,2.0265142917633057,0.13716673851013184,14.77409402435866
3,128,2.075794,0.032914,63.06720544449171,2.109002113342285,0.14197969436645508,14.854251678404584
4,128,1.741166,0.036943,47.13114798473324,1.7741985321044922,0.14948081970214844,11.86907146776231
4,128,1.744126,0.03449,50.56903450275443,1.7769176959991455,0.15396952629089355,11.54071028732028
4,128,1.747329,0.034214,51.07058514058572,1.781280755996704,0.1523878574371338,11.689125275165413
4,128,1.748667,0.033625,52.00496654275093,1.782228708267212,0.151047945022583,11.799092718545445
4,128,1.75898,0.033797,52.0454478208125,1.7920100688934326,0.13995623588562012,12.804074484812245
4,128,1.750786,0.033627,52.06488833377941,1.7832064628601074,0.14818954467773438,12.033281205755914
4,128,1.878618,0.036072,52.079673985362604,1.91190505027771,0.14677810668945312,13.025818995763704
4,128,1.734887,0.033081,52.443608113418584,1.7674574851989746,0.15068864822387695,11.729201277146483
4,128,1.742352,0.033176,52.51844707017121,1.7744948863983154,0.1485908031463623,11.94215825491187
4,128,1.846151,0.03514,52.537023335230515,1.8788719177246094,0.1465308666229248,12.822362694131908
4,128,1.744505,0.033177,52.58175844711698,1.7770791053771973,0.14966177940368652,11.87396750498226
4,128,1.741063,0.033087,52.62075739716505,1.773439645767212,0.15183806419372559,11.679809375760573
4,128,1.742394,0.033112,52.62122493355883,1.7759685516357422,0.14988183975219727,11.849124314006204
4,128,1.775792,0.033714,52.672242985110046,1.8097193241119385,0.14255547523498535,12.694842629711951
4,128,1.744547,0.03309,52.72127530976126,1.7770874500274658,0.15221905708312988,11.674539864328306
4,128,1.752359,0.033182,52.81052980531613,1.7872323989868164,0.15134072303771973,11.809329063013474
4,128,1.748421,0.033102,52.819195214790646,1.78169846534729,0.1503887176513672,11.847288102274025
4,128,1.777276,0.033631,52.846361987452056,1.8112554550170898,0.15065598487854004,12.022459356509051
4,128,1.781107,0.033638,52.94925382008443,1.8160536289215088,0.14990472793579102,12.114718821272819
4,128,1.74085,0.032874,52.955222972561906,1.7736425399780273,0.1508951187133789,11.754141254542581
4,128,1.75512,0.03311,53.008758683177284,1.7878954410552979,0.1508927345275879,11.848784148904233
4,128,1.788199,0.033681,53.09221816454381,1.8228440284729004,0.14299321174621582,12.74776617863568
4,128,1.746257,0.032861,53.140713916192446,1.7797505855560303,0.14815473556518555,12.012782303357225
4,128,1.750526,0.032866,53.262520537941946,1.7834293842315674,0.15003514289855957,11.88674433054237
4,128,1.752627,0.03288,53.30374087591241,1.7879846096038818,0.14899492263793945,12.000305634231033
4,128,1.772812,0.033172,53.44302423730858,1.8056776523590088,0.14838743209838867,12.168669723738796
4,128,1.758941,0.032866,53.518560214203134,1.790799617767334,0.149702787399292,11.962366558952953
4,128,1.759937,0.032884,53.51955358228927,1.7931137084960938,0.15345978736877441,11.68458355925594
4,128,1.774374,0.033107,53.59513093907633,1.808974027633667,0.14934110641479492,12.113034857323486
4,128,1.805626,0.033634,53.68454540048761,1.8399865627288818,0.14274382591247559,12.890130630638154
4,128,1.765341,0.03287,53.70675387891694,1.7984116077423096,0.1509096622467041,11.917140234548416
4,128,1.778889,0.033087,53.76398585547194,1.81315279006958,0.1398458480834961,12.965367330655555
4,128,1.768687,0.032858,53.82820013390955,1.8015921115875244,0.1493680477142334,12.06142906168445
4,128,1.770705,0.032873,53.86502600918687,1.805060863494873,0.1478862762451172,12.205736119171986
4,128,1.773773,0.03287,53.96327958624885,1.8054234981536865,0.14026212692260742,12.87178183993935
4,128,1.939294,0.03592,53.989253897550114,1.9797708988189697,0.16289019584655762,12.154021232093745
4,128,1.848634,0.033934,54.477338362704074,1.8815877437591553,0.1424856185913086,13.205457240959259
4,128,1.811874,0.033188,54.594250934072555,1.8461029529571533,0.14234161376953125,12.96952383823766
4,128,1.809219,0.033103,54.65423073437452,1.843672275543213,0.1437685489654541,12.823891517373704
4,128,1.799764,0.032918,54.674160034023934,1.8324899673461914,0.1387488842010498,13.207241109707795
4,128,1.809886,0.033088,54.699165860735015,1.8436062335968018,0.14171051979064941,13.009663900184563
4,128,1.819424,0.033259,54.704711506659855,1.8524143695831299,0.1484057903289795,12.482089583410312
4,128,1.92237,0.035109,54.754336494915826,1.956960678100586,0.14713072776794434,13.300829186321424
4,128,1.846005,0.033628,54.89487926727727,1.8793141841888428,0.14450287818908691,13.005375448160253
4,128,1.847239,0.033641,54.91034749264291,1.879436731338501,0.1402437686920166,13.401213821241871
4,128,1.846488,0.033081,55.81717602249025,1.8794512748718262,0.15071368217468262,12.470342756893658
4,128,1.886479,0.033629,56.096791459752005,1.9215717315673828,0.14870786666870117,12.921789375462943
4,128,1.907685,0.033631,56.724004638577505,1.9396858215332031,0.14712285995483398,13.184122590661149
4,128,1.893607,0.033109,57.19311969555106,1.9273905754089355,0.14156603813171387,13.61478078249022
4,128,1.911334,0.032854,58.176599500821816,1.9453997611999512,0.13941407203674316,13.954113331452172
5,128,6.029204,0.127915,47.134456475002935,6.1419289112091064,0.3928217887878418,15.635407929284408
5,128,6.037042,0.127975,47.17360421957413,6.155642509460449,0.3888983726501465,15.828409019849701
5,128,6.091269,0.127569,47.74881828657433,6.210833549499512,0.39429712295532227,15.75165830008671
5,128,6.299608,0.131441,47.927267747506484,6.414670705795288,0.388822078704834,16.497701795028078
5,128,6.22704,0.128006,48.64646969673296,6.341997385025024,0.39446449279785156,16.077486062288155
5,128,5.994139,0.122638,48.87668585593372,6.11026668548584,0.39099907875061035,15.627317345632752
5,128,6.037653,0.122929,49.11496066835328,6.15425443649292,0.39635419845581055,15.527158436746209
5,128,6.031295,0.122451,49.25476312974169,6.146864652633667,0.3908116817474365,15.728456798295248
5,128,6.046063,0.122214,49.47111623872879,6.162656784057617,0.38831424713134766,15.870282457015009
5,128,6.362539,0.127984,49.713550131266416,6.486346483230591,0.39749908447265625,16.317890371585957
5,128,6.241489,0.124922,49.96308896751572,6.362832307815552,0.3977959156036377,15.995217794431689
5,128,6.468337,0.126981,50.93940825792835,6.581151723861694,0.37936997413635254,17.347581971514455
5,128,6.283385,0.122993,51.08733830380591,6.398638010025024,0.40333127975463867,15.864472534630968
5,128,6.52009,0.127295,51.22031501630072,6.645287752151489,0.38642454147338867,17.19685744288868
5,128,6.079319,0.117747,51.630351516386824,6.19490647315979,0.38224053382873535,16.20682770377107
5,128,6.075796,0.117135,51.870030306910834,6.1919286251068115,0.38868284225463867,15.930542725244042
5,128,6.055708,0.116554,51.95624345796798,6.171351194381714,0.38108348846435547,16.1942235263204
5,128,5.999754,0.114851,52.23945808046948,6.115835428237915,0.3781247138977051,16.17412246133281
5,128,6.010886,0.114985,52.275392442492496,6.127903699874878,0.3793003559112549,16.155807935251786
5,128,6.005225,0.114826,52.298477696688906,6.1198155879974365,0.3744194507598877,16.344812150055812
5,128,6.028045,0.114512,52.6411642447953,6.1494176387786865,0.3783905506134033,16.25150952847516
5,128,6.030237,0.114504,52.66398553762314,6.14423131942749,0.3773319721221924,16.283357291117085
5,128,5.99979,0.113728,52.755609876195834,6.114030361175537,0.3775317668914795,16.194744117871807
5,128,6.043286,0.114539,52.761819118378895,6.161636829376221,0.37561869621276855,16.40396735173686
5,128,6.032378,0.11427,52.79056620285289,6.1497437953948975,0.3742392063140869,16.432655081663505
5,128,6.039985,0.114403,52.79568717603559,6.1570446491241455,0.3813362121582031,16.145974215975592
5,128,6.217872,0.117496,52.91986110165452,6.337582349777222,0.3874492645263672,16.35719287665838
5,128,6.037456,0.113784,53.06067636926105,6.1518309116363525,0.3760957717895508,16.357086075082726
5,128,6.037739,0.113726,53.09022563002304,6.1588475704193115,0.3814229965209961,16.147027385854766
5,128,6.32271,0.118406,53.398560883739,6.4433228969573975,0.3765401840209961,17.11191307166864
5,128,6.095669,0.114099,53.424385840366696,6.211467742919922,0.3780088424682617,16.432069954663685
5,128,6.344244,0.117898,53.8112945088127,6.4691290855407715,0.3720667362213135,17.387012747338936
5,128,6.219018,0.115103,54.03002528170421,6.337980270385742,0.38508176803588867,16.458790824381637
5,128,6.248393,0.114902,54.38019355624793,6.368504524230957,0.3735189437866211,17.050017489525434
5,128,6.331221,0.116363,54.40922801921573,6.449190378189087,0.37357306480407715,17.263531517111403
5,128,6.33562,0.116409,54.42551692738534,6.448036432266235,0.38132143020629883,16.90971427642496
5,128,6.339933,0.116486,54.42656628264341,6.456664562225342,0.37608814239501953,17.16795568482365
5,128,6.360884,0.116583,54.56099088203254,6.48164963722229,0.37231016159057617,17.40927405669379
5,128,6.435557,0.117751,54.653947737174214,6.5539469718933105,0.3814511299133301,17.18161635379725
5,128,6.449135,0.117989,54.65878175084118,6.5627710819244385,0.3801455497741699,17.26383772169142
5,128,6.281269,0.114911,54.66203409595252,6.4021196365356445,0.3679652214050293,17.398708530360423
5,128,6.230475,0.113753,54.77196205814352,6.344398021697998,0.3587477207183838,17.684845520393807
5,128,6.268039,0.114372,54.80396425698597,6.398216962814331,0.37752580642700195,16.9477605342232
5,128,6.320673,0.114909,55.005900321123676,6.438854217529297,0.3703031539916992,17.38806204624882
5,128,6.339939,0.113759,55.73131796165578,6.458166837692261,0.36196208000183105,17.842108868585324
5,128,6.412969,0.115026,55.75234294855076,6.52794885635376,0.3646843433380127,17.900271770930512
5,128,6.562391,0.114862,57.13282895996935,6.675488233566284,0.3746781349182129,17.81659406152284
5,128,7.146263,0.117104,61.02492656100561,7.263644218444824,0.3842349052429199,18.904175855269116
5,128,7.243953,0.115288,62.83353861633475,7.361213445663452,0.38216066360473633,19.26209091283413
5,128,8.920468,0.128859,69.2265809916265,9.04140305519104,0.3884737491607666,23.27416736580914
1,256,0.219114,0.005474,40.02813299232737,0.22445440292358398,0.059628963470458984,3.764184212841161
1,256,0.194298,0.004299,45.19609211444522,0.19936180114746094,0.07136249542236328,2.7936495209076693
1,256,0.200458,0.004102,48.868356899073625,0.20536327362060547,0.07474470138549805,2.7475295213427664
1,256,0.195446,0.003984,49.057730923694784,0.20018815994262695,0.06692242622375488,2.9913464176163993
1,256,0.196904,0.003986,49.398896136477674,0.2016887664794922,0.05646538734436035,3.571900875300317
1,256,0.201261,0.004002,50.29010494752623,0.20628666877746582,0.0683894157409668,3.016353722903579
1,256,0.193667,0.003732,51.893622722400856,0.19848394393920898,0.05492901802062988,3.6134624482939723
1,256,0.193545,0.003728,51.91657725321888,0.19839024543762207,0.06602358818054199,3.004838890233025
1,256,0.194136,0.003729,52.061142397425584,0.1990337371826172,0.05561089515686035,3.5790421395161394
1,256,0.194211,0.003729,52.08125502815768,0.19953274726867676,0.055545806884765625,3.5922197994643223
1,256,0.199217,0.003821,52.13739858675739,0.20407605171203613,0.05633187294006348,3.6227457221095936
1,256,0.194628,0.003728,52.207081545064376,0.1997356414794922,0.054624319076538086,3.6565332960879227
1,256,0.194675,0.003728,52.219688841201716,0.2000274658203125,0.05595755577087402,3.5746283600976554
1,256,0.195334,0.003731,52.35432859823104,0.20028042793273926,0.0554659366607666,3.6108725461118203
1,256,0.195695,0.003729,52.4792169482435,0.20118427276611328,0.057665109634399414,3.488838815041449
1,256,0.19581,0.003728,52.52414163090129,0.20062994956970215,0.056127071380615234,3.5745665083639886
1,256,0.199466,0.00379,52.62955145118734,0.2046370506286621,0.0662679672241211,3.0880236591017023
1,256,0.193757,0.003672,52.766067538126364,0.19893145561218262,0.05599379539489746,3.5527410529901426
1,256,0.19241,0.003646,52.77290181020296,0.19728946685791016,0.06455731391906738,3.0560358676825237
1,256,0.194269,0.003678,52.819195214790646,0.20055079460144043,0.06716632843017578,2.985882945945562
1,256,0.194779,0.003679,52.9434628975265,0.19972610473632812,0.06566357612609863,3.0416574381020505
1,256,0.194283,0.003668,52.967011995637954,0.199066162109375,0.055434465408325195,3.5910179820996175
1,256,0.197571,0.00373,52.96809651474531,0.2030484676361084,0.06638669967651367,3.058571500398641
1,256,0.193792,0.003643,53.195717814987646,0.19871735572814941,0.05487322807312012,3.6213899328713257
1,256,0.195415,0.003668,53.275627044711015,0.2003464698791504,0.05440258979797363,3.682664200787971
1,256,0.198101,0.003712,53.367726293103445,0.20341110229492188,0.06677627563476562,3.0461582405027134
1,256,0.196622,0.003678,53.4589450788472,0.20183563232421875,0.06664061546325684,3.0287180110979532
1,256,0.196046,0.003664,53.50600436681223,0.20100927352905273,0.0552210807800293,3.6400822057388584
1,256,0.196343,0.003666,53.55782869612656,0.20152640342712402,0.05491042137145996,3.6700939164868376
1,256,0.196731,0.00367,53.605177111716614,0.20169329643249512,0.05488085746765137,3.6751119741775167
1,256,0.198912,0.003704,53.70194384449245,0.20389747619628906,0.06759238243103027,3.0165747805137864
1,256,0.195788,0.003642,53.75837451949478,0.20065617561340332,0.054720401763916016,3.6669353503489983
1,256,0.197218,0.003667,53.781838014725935,0.20236420631408691,0.05584549903869629,3.6236439784317325
1,256,0.196205,0.003645,53.82853223593964,0.20110750198364258,0.055124521255493164,3.6482403366650953
1,256,0.199555,0.003704,53.87553995680346,0.2045726776123047,0.06673049926757812,3.0656548333619162
1,256,0.196329,0.003644,53.87733260153677,0.20132184028625488,0.053903818130493164,3.734834512072679
1,256,0.201774,0.003735,54.02248995983936,0.20667457580566406,0.05739331245422363,3.6010219129712326
1,256,0.198996,0.00367,54.22234332425068,0.20399785041809082,0.06614899635314941,3.0839145212273245
1,256,0.198754,0.003646,54.51289083927592,0.2041773796081543,0.05780339241027832,3.532273299098765
1,256,0.199141,0.003648,54.589089912280706,0.20418310165405273,0.06492233276367188,3.1450364298724955
1,256,0.199416,0.003644,54.724478594950604,0.20422983169555664,0.05530881881713867,3.6925364899000783
1,256,0.199935,0.003646,54.83680746023039,0.20530319213867188,0.06860709190368652,2.992448542009112
1,256,0.20412,0.003709,55.03370180641682,0.20975947380065918,0.0565340518951416,3.7103208910218832
1,256,0.200598,0.003645,55.03374485596708,0.20542049407958984,0.0551602840423584,3.7240651973772363
1,256,0.203465,0.003645,55.82030178326475,0.20834660530090332,0.054631948471069336,3.8136403904985094
1,256,0.205671,0.003645,56.42551440329218,0.21094751358032227,0.05417895317077637,3.8935324740476056
1,256,0.208263,0.00367,56.74741144414169,0.21335506439208984,0.05607748031616211,3.804647840616311
1,256,0.223913,0.003869,57.873610752132336,0.2289113998413086,0.06569433212280273,3.484492382286548
1,256,0.216933,0.003678,58.98123980424143,0.22151947021484375,0.0549471378326416,4.0315015295164125
1,256,0.22032,0.003645,60.44444444444444,0.2256321907043457,0.05506324768066406,4.0976912951608995
2,256,0.448465,0.009697,46.24780860059812,0.4580061435699463,0.0815880298614502,5.613643868441431
2,256,0.435785,0.009017,48.32926694022402,0.44432592391967773,0.06825852394104004,6.50945696252493
2,256,0.471496,0.009254,50.95050788848066,0.4796278476715088,0.06878924369812012,6.97242507529729
2,256,0.451253,0.008803,51.26127456548904,0.45950889587402344,0.07999658584594727,5.74410633922451
2,256,0.449347,0.00868,51.768087557603685,0.4573800563812256,0.07972216606140137,5.7371754805176165
2,256,0.437685,0.008438,51.870703958283954,0.4459519386291504,0.06781363487243652,6.576139731604502
2,256,0.43559,0.008391,51.9115719222977,0.4434642791748047,0.06756353378295898,6.563663182559231
2,256,0.440694,0.00848,51.968632075471696,0.4486854076385498,0.0806112289428711,5.56604102831048
2,256,0.448949,0.008635,51.99177764910249,0.4571568965911865,0.07967448234558105,5.737808180645702
2,256,0.454778,0.008747,51.99245455584772,0.46293020248413086,0.07894659042358398,5.8638403508030175
2,256,0.437074,0.008389,52.10084634640601,0.4449958801269531,0.06773543357849121,6.569617357085282
2,256,0.437428,0.008392,52.12440419447092,0.44534778594970703,0.06836152076721191,6.514597407307946
2,256,0.438812,0.008392,52.28932316491897,0.4466843605041504,0.06751346588134766,6.616226180554575
2,256,0.450354,0.008597,52.385018029545186,0.458787202835083,0.08092522621154785,5.669273035280253
2,256,0.441552,0.008394,52.603288062902074,0.4502086639404297,0.07818126678466797,5.758523524317203
2,256,0.441514,0.00839,52.623837902264604,0.4496641159057617,0.06759929656982422,6.651905252317198
2,256,0.443957,0.008433,52.64520336772205,0.452394962310791,0.07943964004516602,5.694826437450854
2,256,0.435822,0.008256,52.78851744186047,0.44437670707702637,0.0665731430053711,6.675014683341212
2,256,0.439631,0.008313,52.88475881150006,0.4477958679199219,0.07920503616333008,5.65362872881611
2,256,0.437583,0.008256,53.00181686046512,0.44527196884155273,0.06595969200134277,6.750667799244546
2,256,0.434548,0.008196,53.019521717911175,0.4425842761993408,0.06822896003723145,6.486751021235406
2,256,0.436071,0.0082,53.17939024390243,0.44373178482055664,0.06664919853210449,6.657721241866305
2,256,0.446555,0.008394,53.199309030259705,0.45465636253356934,0.06753182411193848,6.732475666286554
2,256,0.436477,0.008202,53.21592294562303,0.44444775581359863,0.07928848266601562,5.6054516478229495
2,256,0.439409,0.008256,53.222989341085274,0.44742250442504883,0.06766796112060547,6.612028750616588
2,256,0.446721,0.008392,53.23176835081029,0.45467591285705566,0.06804466247558594,6.682021723896286
2,256,0.441143,0.008279,53.28457543181544,0.4494807720184326,0.07825517654418945,5.743783246909142
2,256,0.437,0.0082,53.292682926829265,0.4447147846221924,0.0680396556854248,6.536111626994278
