test,nthreads,serial,parallel,speedup,total_serial,total_parallel,total_speedup
3,0,0.002376,0.000068,34.9411,0,0,0
3,0,0.002296,0.000065,35.3230,0,0,0
3,0,0.002343,0.000066,35.5000,0,0,0
3,0,0.002242,0.000063,35.5873,0,0,0
3,0,0.002345,0.000065,36.0769,0,0,0
3,0,0.002354,0.000065,36.2153,0,0,0
3,0,0.002290,0.000063,36.3492,0,0,0
3,0,0.002309,0.000063,36.6507,0,0,0
3,0,0.002348,0.000062,37.8709,0,0,0
3,0,0.002358,0.000062,38.0322,0,0,0
3,0,0.002368,0.000062,38.1935,0,0,0
3,0,0.002532,0.000066,38.3636,0,0,0
3,0,0.002395,0.000062,38.6290,0,0,0
3,0,0.002360,0.000061,38.6885,0,0,0
3,0,0.002336,0.000060,38.9333,0,0,0
3,0,0.002388,0.000061,39.1475,0,0,0
3,0,0.002293,0.000058,39.5344,0,0,0
3,0,0.002374,0.000060,39.5666,0,0,0
3,0,0.002305,0.000058,39.7413,0,0,0
3,0,0.002311,0.000058,39.8448,0,0,0
3,0,0.002353,0.000059,39.8813,0,0,0
3,0,0.002320,0.000058,40.0000,0,0,0
3,0,0.002364,0.000059,40.0677,0,0,0
3,0,0.002491,0.000061,40.8360,0,0,0
3,0,0.002751,0.000067,41.0597,0,0,0
3,0,0.002680,0.000065,41.2307,0,0,0
3,0,0.002723,0.000066,41.2575,0,0,0
3,0,0.002685,0.000065,41.3076,0,0,0
3,0,0.002731,0.000066,41.3787,0,0,0
3,0,0.002733,0.000066,41.4090,0,0,0
3,0,0.002370,0.000057,41.5789,0,0,0
3,0,0.002260,0.000054,41.8518,0,0,0
3,0,0.002360,0.000056,42.1428,0,0,0
3,0,0.002383,0.000056,42.5535,0,0,0
3,0,0.002737,0.000064,42.7656,0,0,0
3,0,0.002699,0.000063,42.8412,0,0,0
3,0,0.002418,0.000054,44.7777,0,0,0
3,0,0.002333,0.000052,44.8653,0,0,0
3,0,0.002426,0.000053,45.7735,0,0,0
3,0,0.002705,0.000057,47.4561,0,0,0
3,0,0.002724,0.000057,47.7894,0,0,0
3,0,0.002673,0.000055,48.6000,0,0,0
3,0,0.002742,0.000055,49.8545,0,0,0
4,0,0.022732,0.000356,63.8539,0,0,0
4,0,0.022663,0.000354,64.0197,0,0,0
4,0,0.022775,0.000352,64.7017,0,0,0
4,0,0.022856,0.000353,64.7478,0,0,0
4,0,0.022808,0.000352,64.7954,0,0,0
4,0,0.022880,0.000353,64.8158,0,0,0
4,0,0.022769,0.000351,64.8689,0,0,0
4,0,0.022874,0.000352,64.9829,0,0,0
4,0,0.022978,0.000353,65.0934,0,0,0
4,0,0.022705,0.000348,65.2442,0,0,0
4,0,0.022649,0.000347,65.2708,0,0,0
4,0,0.023220,0.000355,65.4084,0,0,0
4,0,0.022997,0.000351,65.5185,0,0,0
4,0,0.022812,0.000348,65.5517,0,0,0
4,0,0.022810,0.000347,65.7348,0,0,0
4,0,0.022702,0.000345,65.8028,0,0,0
4,0,0.023033,0.000350,65.8085,0,0,0
4,0,0.022955,0.000347,66.1527,0,0,0
4,0,0.023102,0.000349,66.1948,0,0,0
4,0,0.022973,0.000347,66.2046,0,0,0
4,0,0.023252,0.000351,66.2450,0,0,0
4,0,0.023262,0.000351,66.2735,0,0,0
4,0,0.022669,0.000341,66.4780,0,0,0
4,0,0.022795,0.000342,66.6520,0,0,0
4,0,0.022874,0.000343,66.6880,0,0,0
4,0,0.022780,0.000341,66.8035,0,0,0
4,0,0.023068,0.000345,66.8637,0,0,0
4,0,0.022866,0.000341,67.0557,0,0,0
4,0,0.023203,0.000346,67.0606,0,0,0
4,0,0.022652,0.000337,67.2166,0,0,0
4,0,0.022653,0.000337,67.2195,0,0,0
4,0,0.023463,0.000349,67.2292,0,0,0
4,0,0.023160,0.000344,67.3255,0,0,0
4,0,0.023355,0.000346,67.5000,0,0,0
4,0,0.023254,0.000344,67.5988,0,0,0
4,0,0.023542,0.000348,67.6494,0,0,0
